               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.036178,            0.048184,           0.0025573,             0.81565,             0.62163,             0.71145,             0.37278,            0.045035,            0.051284,           0.0076775,            0.005347,            0.005347,            0.005347
                 143,            0.035651,            0.049006,           0.0027915,             0.78779,             0.66396,             0.71867,             0.37227,            0.044716,            0.051731,           0.0081518,            0.005314,            0.005314,            0.005314
                 144,            0.035545,            0.048693,           0.0027029,             0.79429,             0.62034,             0.70156,              0.3586,            0.045661,            0.052389,           0.0081138,            0.005281,            0.005281,            0.005281
                 145,            0.035287,            0.046916,           0.0027523,             0.72821,             0.67941,              0.7128,              0.3634,            0.045436,            0.053302,           0.0071545,            0.005248,            0.005248,            0.005248
                 146,            0.036453,            0.049945,           0.0031244,             0.77385,             0.62273,             0.68958,              0.3513,            0.045824,            0.052259,           0.0078352,            0.005215,            0.005215,            0.005215
                 147,            0.036215,            0.052591,           0.0029478,             0.79812,             0.62725,              0.6882,             0.35257,             0.04586,             0.05199,           0.0079886,            0.005182,            0.005182,            0.005182
                 148,            0.036645,            0.050376,           0.0027669,              0.7581,              0.6521,             0.69921,             0.35294,            0.045207,            0.051004,           0.0075665,            0.005149,            0.005149,            0.005149
                 149,            0.036482,            0.048973,           0.0026892,             0.70618,             0.64928,             0.67871,              0.3527,            0.044898,            0.050983,           0.0084867,            0.005116,            0.005116,            0.005116
                 150,            0.034924,            0.048276,             0.00265,             0.81742,             0.62532,             0.70182,             0.36987,            0.044781,            0.051471,           0.0077469,            0.005083,            0.005083,            0.005083
                 151,            0.036163,            0.048735,           0.0024799,             0.78053,             0.66575,             0.69587,             0.36669,            0.045126,            0.050691,           0.0078007,             0.00505,             0.00505,             0.00505
                 152,            0.036019,            0.050885,           0.0025662,             0.79017,             0.65278,             0.71192,             0.36968,            0.045293,            0.051573,           0.0078484,            0.005017,            0.005017,            0.005017
                 153,            0.035121,            0.047662,           0.0024454,             0.74847,              0.6608,             0.71449,             0.36701,             0.04505,            0.051777,           0.0074076,            0.004984,            0.004984,            0.004984
                 154,            0.036385,             0.05173,           0.0023372,             0.74662,             0.65118,             0.70683,             0.37385,            0.044793,            0.052452,           0.0072982,            0.004951,            0.004951,            0.004951
                 155,            0.035948,             0.04926,           0.0027906,             0.73945,             0.66196,             0.70907,             0.36096,            0.045244,            0.052424,           0.0072159,            0.004918,            0.004918,            0.004918
                 156,            0.035154,            0.048512,            0.002454,             0.76123,             0.67837,             0.71806,             0.36983,            0.044544,            0.052029,            0.007182,            0.004885,            0.004885,            0.004885
